grid,name,latitude,longitude,Venue Category
"5,7", ,48.892269,2.233893,Arts and Entertainment
"9,7", ,48.892268,2.239125,Arts and Entertainment
"16,3",Banc public,48.888295,2.249287,Arts and Entertainment
"8,10",Colosse,48.894938,2.237843,Arts and Entertainment
"1,10",Fresques,48.894936,2.227582,Arts and Entertainment
"8,10",Ikaria,48.895296,2.237,Arts and Entertainment
"15,5",La Terre,48.89006,2.246976,Arts and Entertainment
"5,7",La voiture sur le lampadaire,48.892438,2.233982,Arts and Entertainment
"9,3",Les Cheminées,48.888977,2.238731,Arts and Entertainment
"17,4",PA1112 gros orange sur les escaliers en bas de la tour Between les miroirs,48.889665,2.250198,Arts and Entertainment
"4,8",Scratching the surface,48.893384,2.231847,Arts and Entertainment
"15,5",Sculpture La Terre,48.890167,2.247069,Arts and Entertainment
"7,9",Slat,48.893696,2.23557,Arts and Entertainment
"5,8",Slinky,48.893085,2.23351,Arts and Entertainment
"19,8",Bowling Charras,48.89409836,2.253300234,Arts and Entertainment
"1,6",Secret casino,48.89191182,2.227889569,Arts and Entertainment
"6,6",UGC Ciné Cité La Défense,48.891095,2.23532,Arts and Entertainment
"17,10",Général de Gaulle,48.895127,2.250367,Arts and Entertainment
"4,9",Monuments aux morts pour la France,48.893893,2.232531,Arts and Entertainment
"11,5",Musée de la Défense,48.890773,2.242299,Arts and Entertainment
"18,10",Garden Café,48.895285,2.251,Arts and Entertainment
"10,5",L'Araignée Rouge de Alexander Calder,48.89131859,2.24167496,Arts and Entertainment
"15,3",Le Moretti,48.88905577,2.247850746,Arts and Entertainment
"1,5",Théatre par le Bas,48.890433,2.22728,Arts and Entertainment
"17,2",Bassin Takis - Œuvre d'art mouvante,48.8880313,2.2502268,Arts and Entertainment
"2,10",Paris La Défense Arena,48.8951517,2.2293886,Arts and Entertainment
"10,6",Carrousel Jules Vernes,48.89148045,2.241090238,Arts and Entertainment
"11,3", ,48.888468,2.242363,Arts and Entertainment
"12,3", ,48.888853,2.24264,Arts and Entertainment
"19,4", ,48.889106,2.253361,Arts and Entertainment
"5,7", ,48.892269,2.233893,Arts and Entertainment
"9,7", ,48.892268,2.239125,Arts and Entertainment
"16,3",Banc public,48.888295,2.249287,Arts and Entertainment
"8,10",Colosse,48.894938,2.237843,Arts and Entertainment
"1,10",Fresques,48.894936,2.227582,Arts and Entertainment
"8,10",Ikaria,48.895296,2.237,Arts and Entertainment
"15,5",La Terre,48.89006,2.246976,Arts and Entertainment
"5,7",La voiture sur le lampadaire,48.892438,2.233982,Arts and Entertainment
"9,3",Les Cheminées,48.888977,2.238731,Arts and Entertainment
"17,4",PA1112 gros orange sur les escaliers en bas de la tour Between les miroirs,48.889665,2.250198,Arts and Entertainment
"4,8",Scratching the surface,48.893384,2.231847,Arts and Entertainment
"15,5",Sculpture La Terre,48.890167,2.247069,Arts and Entertainment
"7,9",Slat,48.893696,2.23557,Arts and Entertainment
"5,8",Slinky,48.893085,2.23351,Arts and Entertainment
"19,8",Bowling Charras,48.89409836,2.253300234,Arts and Entertainment
"1,6",Secret casino,48.89191182,2.227889569,Arts and Entertainment
"6,6",UGC Ciné Cité La Défense,48.891095,2.23532,Arts and Entertainment
"17,10",Général de Gaulle,48.895127,2.250367,Arts and Entertainment
"4,9",Monuments aux morts pour la France,48.893893,2.232531,Arts and Entertainment
"11,5",Musée de la Défense,48.890773,2.242299,Arts and Entertainment
"18,10",Garden Café,48.895285,2.251,Arts and Entertainment
"10,5",L'Araignée Rouge de Alexander Calder,48.89131859,2.24167496,Arts and Entertainment
"15,3",Le Moretti,48.88905577,2.247850746,Arts and Entertainment
"1,5",Théatre par le Bas,48.890433,2.22728,Arts and Entertainment
"17,2",Bassin Takis - Œuvre d'art mouvante,48.8880313,2.2502268,Arts and Entertainment
"2,10",Paris La Défense Arena,48.8951517,2.2293886,Arts and Entertainment
"10,6",Carrousel Jules Vernes,48.89148045,2.241090238,Arts and Entertainment
"11,3", ,48.888468,2.242363,Arts and Entertainment
"12,3", ,48.888853,2.24264,Arts and Entertainment
"19,4", ,48.889106,2.253361,Arts and Entertainment
"5,7", ,48.892269,2.233893,Arts and Entertainment
"9,7", ,48.892268,2.239125,Arts and Entertainment
"16,3",Banc public,48.888295,2.249287,Arts and Entertainment
"8,10",Colosse,48.894938,2.237843,Arts and Entertainment
"1,10",Fresques,48.894936,2.227582,Arts and Entertainment
"8,10",Ikaria,48.895296,2.237,Arts and Entertainment
"15,5",La Terre,48.89006,2.246976,Arts and Entertainment
"5,7",La voiture sur le lampadaire,48.892438,2.233982,Arts and Entertainment
"9,3",Les Cheminées,48.888977,2.238731,Arts and Entertainment
"17,4",PA1112 gros orange sur les escaliers en bas de la tour Between les miroirs,48.889665,2.250198,Arts and Entertainment
"4,8",Scratching the surface,48.893384,2.231847,Arts and Entertainment
"15,5",Sculpture La Terre,48.890167,2.247069,Arts and Entertainment
"7,9",Slat,48.893696,2.23557,Arts and Entertainment
"5,8",Slinky,48.893085,2.23351,Arts and Entertainment
"19,8",Bowling Charras,48.89409836,2.253300234,Arts and Entertainment
"1,6",Secret casino,48.89191182,2.227889569,Arts and Entertainment
"6,6",UGC Ciné Cité La Défense,48.891095,2.23532,Arts and Entertainment
"17,10",Général de Gaulle,48.895127,2.250367,Arts and Entertainment
"4,9",Monuments aux morts pour la France,48.893893,2.232531,Arts and Entertainment
"11,5",Musée de la Défense,48.890773,2.242299,Arts and Entertainment
"18,10",Garden Café,48.895285,2.251,Arts and Entertainment
"10,5",L'Araignée Rouge de Alexander Calder,48.89131859,2.24167496,Arts and Entertainment
"15,3",Le Moretti,48.88905577,2.247850746,Arts and Entertainment
"1,5",Théatre par le Bas,48.890433,2.22728,Arts and Entertainment
"17,2",Bassin Takis - Œuvre d'art mouvante,48.8880313,2.2502268,Arts and Entertainment
"2,10",Paris La Défense Arena,48.8951517,2.2293886,Arts and Entertainment
"10,6",Carrousel Jules Vernes,48.89148045,2.241090238,Arts and Entertainment
"11,3", ,48.888468,2.242363,Arts and Entertainment
"12,3", ,48.888853,2.24264,Arts and Entertainment
"19,4", ,48.889106,2.253361,Arts and Entertainment
"5,7", ,48.892269,2.233893,Arts and Entertainment
"9,7", ,48.892268,2.239125,Arts and Entertainment
"16,3",Banc public,48.888295,2.249287,Arts and Entertainment
"8,10",Colosse,48.894938,2.237843,Arts and Entertainment
"1,10",Fresques,48.894936,2.227582,Arts and Entertainment
"8,10",Ikaria,48.895296,2.237,Arts and Entertainment
"15,5",La Terre,48.89006,2.246976,Arts and Entertainment
"5,7",La voiture sur le lampadaire,48.892438,2.233982,Arts and Entertainment
"9,3",Les Cheminées,48.888977,2.238731,Arts and Entertainment
"17,4",PA1112 gros orange sur les escaliers en bas de la tour Between les miroirs,48.889665,2.250198,Arts and Entertainment
"4,8",Scratching the surface,48.893384,2.231847,Arts and Entertainment
"15,5",Sculpture La Terre,48.890167,2.247069,Arts and Entertainment
"7,9",Slat,48.893696,2.23557,Arts and Entertainment
"5,8",Slinky,48.893085,2.23351,Arts and Entertainment
"19,8",Bowling Charras,48.89409836,2.253300234,Arts and Entertainment
"1,6",Secret casino,48.89191182,2.227889569,Arts and Entertainment
"6,6",UGC Ciné Cité La Défense,48.891095,2.23532,Arts and Entertainment
"17,10",Général de Gaulle,48.895127,2.250367,Arts and Entertainment
"4,9",Monuments aux morts pour la France,48.893893,2.232531,Arts and Entertainment
"11,5",Musée de la Défense,48.890773,2.242299,Arts and Entertainment
"18,10",Garden Café,48.895285,2.251,Arts and Entertainment
"10,5",L'Araignée Rouge de Alexander Calder,48.89131859,2.24167496,Arts and Entertainment
"15,3",Le Moretti,48.88905577,2.247850746,Arts and Entertainment
"1,5",Théatre par le Bas,48.890433,2.22728,Arts and Entertainment
"17,2",Bassin Takis - Œuvre d'art mouvante,48.8880313,2.2502268,Arts and Entertainment
"2,10",Paris La Défense Arena,48.8951517,2.2293886,Arts and Entertainment
"10,6",Carrousel Jules Vernes,48.89148045,2.241090238,Arts and Entertainment
"11,3", ,48.888468,2.242363,Arts and Entertainment
"12,3", ,48.888853,2.24264,Arts and Entertainment
"19,4", ,48.889106,2.253361,Arts and Entertainment
"5,7", ,48.892269,2.233893,Arts and Entertainment
"9,7", ,48.892268,2.239125,Arts and Entertainment
"16,3",Banc public,48.888295,2.249287,Arts and Entertainment
"8,10",Colosse,48.894938,2.237843,Arts and Entertainment
"1,10",Fresques,48.894936,2.227582,Arts and Entertainment
"8,10",Ikaria,48.895296,2.237,Arts and Entertainment
"15,5",La Terre,48.89006,2.246976,Arts and Entertainment
"5,7",La voiture sur le lampadaire,48.892438,2.233982,Arts and Entertainment
"9,3",Les Cheminées,48.888977,2.238731,Arts and Entertainment
"17,4",PA1112 gros orange sur les escaliers en bas de la tour Between les miroirs,48.889665,2.250198,Arts and Entertainment
"4,8",Scratching the surface,48.893384,2.231847,Arts and Entertainment
"15,5",Sculpture La Terre,48.890167,2.247069,Arts and Entertainment
"7,9",Slat,48.893696,2.23557,Arts and Entertainment
"5,8",Slinky,48.893085,2.23351,Arts and Entertainment
"19,8",Bowling Charras,48.89409836,2.253300234,Arts and Entertainment
"1,6",Secret casino,48.89191182,2.227889569,Arts and Entertainment
"6,6",UGC Ciné Cité La Défense,48.891095,2.23532,Arts and Entertainment
"17,10",Général de Gaulle,48.895127,2.250367,Arts and Entertainment
"4,9",Monuments aux morts pour la France,48.893893,2.232531,Arts and Entertainment
"11,5",Musée de la Défense,48.890773,2.242299,Arts and Entertainment
"18,10",Garden Café,48.895285,2.251,Arts and Entertainment
"10,5",L'Araignée Rouge de Alexander Calder,48.89131859,2.24167496,Arts and Entertainment
"15,3",Le Moretti,48.88905577,2.247850746,Arts and Entertainment
"1,5",Théatre par le Bas,48.890433,2.22728,Arts and Entertainment
"17,2",Bassin Takis - Œuvre d'art mouvante,48.8880313,2.2502268,Arts and Entertainment
"2,10",Paris La Défense Arena,48.8951517,2.2293886,Arts and Entertainment
"10,6",Carrousel Jules Vernes,48.89148045,2.241090238,Arts and Entertainment
"11,3", ,48.888468,2.242363,Arts and Entertainment
"12,3", ,48.888853,2.24264,Arts and Entertainment
"19,4", ,48.889106,2.253361,Arts and Entertainment
"5,7", ,48.892269,2.233893,Arts and Entertainment
"9,7", ,48.892268,2.239125,Arts and Entertainment
"16,3",Banc public,48.888295,2.249287,Arts and Entertainment
"8,10",Colosse,48.894938,2.237843,Arts and Entertainment
"1,10",Fresques,48.894936,2.227582,Arts and Entertainment
"8,10",Ikaria,48.895296,2.237,Arts and Entertainment
"15,5",La Terre,48.89006,2.246976,Arts and Entertainment
"5,7",La voiture sur le lampadaire,48.892438,2.233982,Arts and Entertainment
"9,3",Les Cheminées,48.888977,2.238731,Arts and Entertainment
"17,4",PA1112 gros orange sur les escaliers en bas de la tour Between les miroirs,48.889665,2.250198,Arts and Entertainment
"4,8",Scratching the surface,48.893384,2.231847,Arts and Entertainment
"15,5",Sculpture La Terre,48.890167,2.247069,Arts and Entertainment
"7,9",Slat,48.893696,2.23557,Arts and Entertainment
"5,8",Slinky,48.893085,2.23351,Arts and Entertainment
"19,8",Bowling Charras,48.89409836,2.253300234,Arts and Entertainment
"1,6",Secret casino,48.89191182,2.227889569,Arts and Entertainment
"6,6",UGC Ciné Cité La Défense,48.891095,2.23532,Arts and Entertainment
"17,10",Général de Gaulle,48.895127,2.250367,Arts and Entertainment
"4,9",Monuments aux morts pour la France,48.893893,2.232531,Arts and Entertainment
"11,5",Musée de la Défense,48.890773,2.242299,Arts and Entertainment
"18,10",Garden Café,48.895285,2.251,Arts and Entertainment
"10,5",L'Araignée Rouge de Alexander Calder,48.89131859,2.24167496,Arts and Entertainment
"15,3",Le Moretti,48.88905577,2.247850746,Arts and Entertainment
"1,5",Théatre par le Bas,48.890433,2.22728,Arts and Entertainment
"17,2",Bassin Takis - Œuvre d'art mouvante,48.8880313,2.2502268,Arts and Entertainment
"2,10",Paris La Défense Arena,48.8951517,2.2293886,Arts and Entertainment
"10,6",Carrousel Jules Vernes,48.89148045,2.241090238,Arts and Entertainment
"11,3", ,48.888468,2.242363,Arts and Entertainment
"12,3", ,48.888853,2.24264,Arts and Entertainment
"19,4", ,48.889106,2.253361,Arts and Entertainment
"5,7", ,48.892269,2.233893,Arts and Entertainment
"9,7", ,48.892268,2.239125,Arts and Entertainment
"16,3",Banc public,48.888295,2.249287,Arts and Entertainment
"8,10",Colosse,48.894938,2.237843,Arts and Entertainment
"1,10",Fresques,48.894936,2.227582,Arts and Entertainment
"8,10",Ikaria,48.895296,2.237,Arts and Entertainment
"15,5",La Terre,48.89006,2.246976,Arts and Entertainment
"5,7",La voiture sur le lampadaire,48.892438,2.233982,Arts and Entertainment
"9,3",Les Cheminées,48.888977,2.238731,Arts and Entertainment
"17,4",PA1112 gros orange sur les escaliers en bas de la tour Between les miroirs,48.889665,2.250198,Arts and Entertainment
"4,8",Scratching the surface,48.893384,2.231847,Arts and Entertainment
"15,5",Sculpture La Terre,48.890167,2.247069,Arts and Entertainment
"7,9",Slat,48.893696,2.23557,Arts and Entertainment
"5,8",Slinky,48.893085,2.23351,Arts and Entertainment
"19,8",Bowling Charras,48.89409836,2.253300234,Arts and Entertainment
"1,6",Secret casino,48.89191182,2.227889569,Arts and Entertainment
"6,6",UGC Ciné Cité La Défense,48.891095,2.23532,Arts and Entertainment
"17,10",Général de Gaulle,48.895127,2.250367,Arts and Entertainment
"4,9",Monuments aux morts pour la France,48.893893,2.232531,Arts and Entertainment
"11,5",Musée de la Défense,48.890773,2.242299,Arts and Entertainment
"18,10",Garden Café,48.895285,2.251,Arts and Entertainment
"10,5",L'Araignée Rouge de Alexander Calder,48.89131859,2.24167496,Arts and Entertainment
"15,3",Le Moretti,48.88905577,2.247850746,Arts and Entertainment
"1,5",Théatre par le Bas,48.890433,2.22728,Arts and Entertainment
"17,2",Bassin Takis - Œuvre d'art mouvante,48.8880313,2.2502268,Arts and Entertainment
"2,10",Paris La Défense Arena,48.8951517,2.2293886,Arts and Entertainment
"10,6",Carrousel Jules Vernes,48.89148045,2.241090238,Arts and Entertainment
"11,3", ,48.888468,2.242363,Arts and Entertainment
"12,3", ,48.888853,2.24264,Arts and Entertainment
"19,4", ,48.889106,2.253361,Arts and Entertainment
"5,7", ,48.892269,2.233893,Arts and Entertainment
"9,7", ,48.892268,2.239125,Arts and Entertainment
"16,3",Banc public,48.888295,2.249287,Arts and Entertainment
"8,10",Colosse,48.894938,2.237843,Arts and Entertainment
"1,10",Fresques,48.894936,2.227582,Arts and Entertainment
"8,10",Ikaria,48.895296,2.237,Arts and Entertainment
"15,5",La Terre,48.89006,2.246976,Arts and Entertainment
"5,7",La voiture sur le lampadaire,48.892438,2.233982,Arts and Entertainment
"9,3",Les Cheminées,48.888977,2.238731,Arts and Entertainment
"17,4",PA1112 gros orange sur les escaliers en bas de la tour Between les miroirs,48.889665,2.250198,Arts and Entertainment
"4,8",Scratching the surface,48.893384,2.231847,Arts and Entertainment
"15,5",Sculpture La Terre,48.890167,2.247069,Arts and Entertainment
"7,9",Slat,48.893696,2.23557,Arts and Entertainment
"5,8",Slinky,48.893085,2.23351,Arts and Entertainment
"19,8",Bowling Charras,48.89409836,2.253300234,Arts and Entertainment
"1,6",Secret casino,48.89191182,2.227889569,Arts and Entertainment
"6,6",UGC Ciné Cité La Défense,48.891095,2.23532,Arts and Entertainment
"17,10",Général de Gaulle,48.895127,2.250367,Arts and Entertainment
"4,9",Monuments aux morts pour la France,48.893893,2.232531,Arts and Entertainment
"11,5",Musée de la Défense,48.890773,2.242299,Arts and Entertainment
"18,10",Garden Café,48.895285,2.251,Arts and Entertainment
"10,5",L'Araignée Rouge de Alexander Calder,48.89131859,2.24167496,Arts and Entertainment
"15,3",Le Moretti,48.88905577,2.247850746,Arts and Entertainment
"1,5",Théatre par le Bas,48.890433,2.22728,Arts and Entertainment
"17,2",Bassin Takis - Œuvre d'art mouvante,48.8880313,2.2502268,Arts and Entertainment
"2,10",Paris La Défense Arena,48.8951517,2.2293886,Arts and Entertainment
"10,6",Carrousel Jules Vernes,48.89148045,2.241090238,Arts and Entertainment
"11,3", ,48.888468,2.242363,Arts and Entertainment
"12,3", ,48.888853,2.24264,Arts and Entertainment
"19,4", ,48.889106,2.253361,Arts and Entertainment
"5,7", ,48.892269,2.233893,Arts and Entertainment
"9,7", ,48.892268,2.239125,Arts and Entertainment
"16,3",Banc public,48.888295,2.249287,Arts and Entertainment
"8,10",Colosse,48.894938,2.237843,Arts and Entertainment
"1,10",Fresques,48.894936,2.227582,Arts and Entertainment
"8,10",Ikaria,48.895296,2.237,Arts and Entertainment
"15,5",La Terre,48.89006,2.246976,Arts and Entertainment
"5,7",La voiture sur le lampadaire,48.892438,2.233982,Arts and Entertainment
"9,3",Les Cheminées,48.888977,2.238731,Arts and Entertainment
"17,4",PA1112 gros orange sur les escaliers en bas de la tour Between les miroirs,48.889665,2.250198,Arts and Entertainment
"4,8",Scratching the surface,48.893384,2.231847,Arts and Entertainment
"15,5",Sculpture La Terre,48.890167,2.247069,Arts and Entertainment
"7,9",Slat,48.893696,2.23557,Arts and Entertainment
"5,8",Slinky,48.893085,2.23351,Arts and Entertainment
"19,8",Bowling Charras,48.89409836,2.253300234,Arts and Entertainment
"1,6",Secret casino,48.89191182,2.227889569,Arts and Entertainment
"6,6",UGC Ciné Cité La Défense,48.891095,2.23532,Arts and Entertainment
"17,10",Général de Gaulle,48.895127,2.250367,Arts and Entertainment
"4,9",Monuments aux morts pour la France,48.893893,2.232531,Arts and Entertainment
"11,5",Musée de la Défense,48.890773,2.242299,Arts and Entertainment
"18,10",Garden Café,48.895285,2.251,Arts and Entertainment
"10,5",L'Araignée Rouge de Alexander Calder,48.89131859,2.24167496,Arts and Entertainment
"15,3",Le Moretti,48.88905577,2.247850746,Arts and Entertainment
"1,5",Théatre par le Bas,48.890433,2.22728,Arts and Entertainment
"17,2",Bassin Takis - Œuvre d'art mouvante,48.8880313,2.2502268,Arts and Entertainment
"2,10",Paris La Défense Arena,48.8951517,2.2293886,Arts and Entertainment
"10,6",Carrousel Jules Vernes,48.89148045,2.241090238,Arts and Entertainment
"11,3", ,48.888468,2.242363,Arts and Entertainment
"12,3", ,48.888853,2.24264,Arts and Entertainment
"19,4", ,48.889106,2.253361,Arts and Entertainment
"5,7", ,48.892269,2.233893,Arts and Entertainment
"9,7", ,48.892268,2.239125,Arts and Entertainment
"16,3",Banc public,48.888295,2.249287,Arts and Entertainment
"8,10",Colosse,48.894938,2.237843,Arts and Entertainment
"1,10",Fresques,48.894936,2.227582,Arts and Entertainment
"8,10",Ikaria,48.895296,2.237,Arts and Entertainment
"15,5",La Terre,48.89006,2.246976,Arts and Entertainment
"5,7",La voiture sur le lampadaire,48.892438,2.233982,Arts and Entertainment
"9,3",Les Cheminées,48.888977,2.238731,Arts and Entertainment
"17,4",PA1112 gros orange sur les escaliers en bas de la tour Between les miroirs,48.889665,2.250198,Arts and Entertainment
"4,8",Scratching the surface,48.893384,2.231847,Arts and Entertainment
"15,5",Sculpture La Terre,48.890167,2.247069,Arts and Entertainment
"7,9",Slat,48.893696,2.23557,Arts and Entertainment
"5,8",Slinky,48.893085,2.23351,Arts and Entertainment
"19,8",Bowling Charras,48.89409836,2.253300234,Arts and Entertainment
"1,6",Secret casino,48.89191182,2.227889569,Arts and Entertainment
"6,6",UGC Ciné Cité La Défense,48.891095,2.23532,Arts and Entertainment
"17,10",Général de Gaulle,48.895127,2.250367,Arts and Entertainment
"4,9",Monuments aux morts pour la France,48.893893,2.232531,Arts and Entertainment
"11,5",Musée de la Défense,48.890773,2.242299,Arts and Entertainment
"18,10",Garden Café,48.895285,2.251,Arts and Entertainment
"10,5",L'Araignée Rouge de Alexander Calder,48.89131859,2.24167496,Arts and Entertainment
"15,3",Le Moretti,48.88905577,2.247850746,Arts and Entertainment
"1,5",Théatre par le Bas,48.890433,2.22728,Arts and Entertainment
"17,2",Bassin Takis - Œuvre d'art mouvante,48.8880313,2.2502268,Arts and Entertainment
"2,10",Paris La Défense Arena,48.8951517,2.2293886,Arts and Entertainment
"10,6",Carrousel Jules Vernes,48.89148045,2.241090238,Arts and Entertainment
"11,3", ,48.888468,2.242363,Arts and Entertainment
"12,3", ,48.888853,2.24264,Arts and Entertainment
"19,4", ,48.889106,2.253361,Arts and Entertainment
"5,7", ,48.892269,2.233893,Arts and Entertainment
"9,7", ,48.892268,2.239125,Arts and Entertainment
"16,3",Banc public,48.888295,2.249287,Arts and Entertainment
"8,10",Colosse,48.894938,2.237843,Arts and Entertainment
"1,10",Fresques,48.894936,2.227582,Arts and Entertainment
"8,10",Ikaria,48.895296,2.237,Arts and Entertainment
"15,5",La Terre,48.89006,2.246976,Arts and Entertainment
"5,7",La voiture sur le lampadaire,48.892438,2.233982,Arts and Entertainment
"9,3",Les Cheminées,48.888977,2.238731,Arts and Entertainment
"17,4",PA1112 gros orange sur les escaliers en bas de la tour Between les miroirs,48.889665,2.250198,Arts and Entertainment
"4,8",Scratching the surface,48.893384,2.231847,Arts and Entertainment
"15,5",Sculpture La Terre,48.890167,2.247069,Arts and Entertainment
"7,9",Slat,48.893696,2.23557,Arts and Entertainment
"5,8",Slinky,48.893085,2.23351,Arts and Entertainment
"19,8",Bowling Charras,48.89409836,2.253300234,Arts and Entertainment
"1,6",Secret casino,48.89191182,2.227889569,Arts and Entertainment
"6,6",UGC Ciné Cité La Défense,48.891095,2.23532,Arts and Entertainment
"17,10",Général de Gaulle,48.895127,2.250367,Arts and Entertainment
"4,9",Monuments aux morts pour la France,48.893893,2.232531,Arts and Entertainment
"11,5",Musée de la Défense,48.890773,2.242299,Arts and Entertainment
"18,10",Garden Café,48.895285,2.251,Arts and Entertainment
"10,5",L'Araignée Rouge de Alexander Calder,48.89131859,2.24167496,Arts and Entertainment
"15,3",Le Moretti,48.88905577,2.247850746,Arts and Entertainment
"1,5",Théatre par le Bas,48.890433,2.22728,Arts and Entertainment
"17,2",Bassin Takis - Œuvre d'art mouvante,48.8880313,2.2502268,Arts and Entertainment
"2,10",Paris La Défense Arena,48.8951517,2.2293886,Arts and Entertainment
"10,6",Carrousel Jules Vernes,48.89148045,2.241090238,Arts and Entertainment
"11,3", ,48.888468,2.242363,Arts and Entertainment
"12,3", ,48.888853,2.24264,Arts and Entertainment
"19,4", ,48.889106,2.253361,Arts and Entertainment
"5,7", ,48.892269,2.233893,Arts and Entertainment
"9,7", ,48.892268,2.239125,Arts and Entertainment
"16,3",Banc public,48.888295,2.249287,Arts and Entertainment
"8,10",Colosse,48.894938,2.237843,Arts and Entertainment
"1,10",Fresques,48.894936,2.227582,Arts and Entertainment
"8,10",Ikaria,48.895296,2.237,Arts and Entertainment
"15,5",La Terre,48.89006,2.246976,Arts and Entertainment
"5,7",La voiture sur le lampadaire,48.892438,2.233982,Arts and Entertainment
"9,3",Les Cheminées,48.888977,2.238731,Arts and Entertainment
"17,4",PA1112 gros orange sur les escaliers en bas de la tour Between les miroirs,48.889665,2.250198,Arts and Entertainment
"4,8",Scratching the surface,48.893384,2.231847,Arts and Entertainment
"15,5",Sculpture La Terre,48.890167,2.247069,Arts and Entertainment
"7,9",Slat,48.893696,2.23557,Arts and Entertainment
"5,8",Slinky,48.893085,2.23351,Arts and Entertainment
"19,8",Bowling Charras,48.89409836,2.253300234,Arts and Entertainment
"1,6",Secret casino,48.89191182,2.227889569,Arts and Entertainment
"6,6",UGC Ciné Cité La Défense,48.891095,2.23532,Arts and Entertainment
"17,10",Général de Gaulle,48.895127,2.250367,Arts and Entertainment
"4,9",Monuments aux morts pour la France,48.893893,2.232531,Arts and Entertainment
"11,5",Musée de la Défense,48.890773,2.242299,Arts and Entertainment
"18,10",Garden Café,48.895285,2.251,Arts and Entertainment
"10,5",L'Araignée Rouge de Alexander Calder,48.89131859,2.24167496,Arts and Entertainment
"15,3",Le Moretti,48.88905577,2.247850746,Arts and Entertainment
"1,5",Théatre par le Bas,48.890433,2.22728,Arts and Entertainment
"17,2",Bassin Takis - Œuvre d'art mouvante,48.8880313,2.2502268,Arts and Entertainment
"2,10",Paris La Défense Arena,48.8951517,2.2293886,Arts and Entertainment
"10,6",Carrousel Jules Vernes,48.89148045,2.241090238,Arts and Entertainment
"11,3", ,48.888468,2.242363,Arts and Entertainment
"12,3", ,48.888853,2.24264,Arts and Entertainment
"19,4", ,48.889106,2.253361,Arts and Entertainment
"5,7", ,48.892269,2.233893,Arts and Entertainment
"9,7", ,48.892268,2.239125,Arts and Entertainment
"16,3",Banc public,48.888295,2.249287,Arts and Entertainment
"8,10",Colosse,48.894938,2.237843,Arts and Entertainment
"1,10",Fresques,48.894936,2.227582,Arts and Entertainment
"8,10",Ikaria,48.895296,2.237,Arts and Entertainment
"15,5",La Terre,48.89006,2.246976,Arts and Entertainment
"5,7",La voiture sur le lampadaire,48.892438,2.233982,Arts and Entertainment
"9,3",Les Cheminées,48.888977,2.238731,Arts and Entertainment
"17,4",PA1112 gros orange sur les escaliers en bas de la tour Between les miroirs,48.889665,2.250198,Arts and Entertainment
"4,8",Scratching the surface,48.893384,2.231847,Arts and Entertainment
"15,5",Sculpture La Terre,48.890167,2.247069,Arts and Entertainment
"7,9",Slat,48.893696,2.23557,Arts and Entertainment
"5,8",Slinky,48.893085,2.23351,Arts and Entertainment
"19,8",Bowling Charras,48.89409836,2.253300234,Arts and Entertainment
"1,6",Secret casino,48.89191182,2.227889569,Arts and Entertainment
"6,6",UGC Ciné Cité La Défense,48.891095,2.23532,Arts and Entertainment
"17,10",Général de Gaulle,48.895127,2.250367,Arts and Entertainment
"4,9",Monuments aux morts pour la France,48.893893,2.232531,Arts and Entertainment
"11,5",Musée de la Défense,48.890773,2.242299,Arts and Entertainment
"18,10",Garden Café,48.895285,2.251,Arts and Entertainment
"10,5",L'Araignée Rouge de Alexander Calder,48.89131859,2.24167496,Arts and Entertainment
"15,3",Le Moretti,48.88905577,2.247850746,Arts and Entertainment
"1,5",Théatre par le Bas,48.890433,2.22728,Arts and Entertainment
"17,2",Bassin Takis - Œuvre d'art mouvante,48.8880313,2.2502268,Arts and Entertainment
"2,10",Paris La Défense Arena,48.8951517,2.2293886,Arts and Entertainment
"10,6",Carrousel Jules Vernes,48.89148045,2.241090238,Arts and Entertainment
"11,3", ,48.888468,2.242363,Arts and Entertainment
"12,3", ,48.888853,2.24264,Arts and Entertainment
"19,4", ,48.889106,2.253361,Arts and Entertainment
"5,7", ,48.892269,2.233893,Arts and Entertainment
"9,7", ,48.892268,2.239125,Arts and Entertainment
"16,3",Banc public,48.888295,2.249287,Arts and Entertainment
"8,10",Colosse,48.894938,2.237843,Arts and Entertainment
"1,10",Fresques,48.894936,2.227582,Arts and Entertainment
"8,10",Ikaria,48.895296,2.237,Arts and Entertainment
"15,5",La Terre,48.89006,2.246976,Arts and Entertainment
"5,7",La voiture sur le lampadaire,48.892438,2.233982,Arts and Entertainment
"9,3",Les Cheminées,48.888977,2.238731,Arts and Entertainment
"17,4",PA1112 gros orange sur les escaliers en bas de la tour Between les miroirs,48.889665,2.250198,Arts and Entertainment
"4,8",Scratching the surface,48.893384,2.231847,Arts and Entertainment
"15,5",Sculpture La Terre,48.890167,2.247069,Arts and Entertainment
"7,9",Slat,48.893696,2.23557,Arts and Entertainment
"5,8",Slinky,48.893085,2.23351,Arts and Entertainment
"19,8",Bowling Charras,48.89409836,2.253300234,Arts and Entertainment
"1,6",Secret casino,48.89191182,2.227889569,Arts and Entertainment
"6,6",UGC Ciné Cité La Défense,48.891095,2.23532,Arts and Entertainment
"17,10",Général de Gaulle,48.895127,2.250367,Arts and Entertainment
"4,9",Monuments aux morts pour la France,48.893893,2.232531,Arts and Entertainment
