FID,osm_id,code,fclass,name,longitude,latitude,grid
845,2813296276,2701,tourist_info, ,2.236915,48.892497,"8,7"
849,2813296280,2701,tourist_info, ,2.237078,48.892538,"8,7"
852,2813296283,2527,newsagent,Relay,2.237034,48.892558,"8,7"
853,2813296285,2527,newsagent,Relay,2.236987,48.892585,"8,7"
854,2813296287,2502,bakery,Bonne Journée,2.237115,48.892591,"8,7"
1331,4988195231,2527,newsagent, ,2.237201,48.891899,"8,7"
1457,5994212208,2602,atm, ,2.237713,48.89217,"8,7"
861,2813297710,2593,vending_any, ,2.237316,48.892763,"8,8"
864,2813297720,2701,tourist_info, ,2.237349,48.892807,"8,8"
865,2813297721,2701,tourist_info, ,2.237357,48.892813,"8,8"
867,2813297723,2593,vending_any, ,2.237389,48.892825,"8,8"
868,2813297724,2593,vending_any, ,2.237236,48.892809,"8,8"
871,2813297728,2701,tourist_info, ,2.237263,48.892853,"8,8"
872,2813297729,2701,tourist_info, ,2.237271,48.89286,"8,8"
873,2813297730,2593,vending_any, ,2.23742,48.892855,"8,8"
876,2813297738,2593,vending_any, ,2.237333,48.892892,"8,8"
879,2813297750,2527,newsagent,Relay,2.237642,48.89304,"8,8"
881,2813297753,2701,tourist_info, ,2.237659,48.893052,"8,8"
885,2813297764,2502,bakery,Bonne Journée,2.237561,48.893084,"8,8"
886,2813297766,2593,vending_any, ,2.2377,48.893094,"8,8"
888,2813297768,2593,vending_any, ,2.237628,48.893137,"8,8"
889,2813297769,2701,tourist_info, ,2.237643,48.893157,"8,8"
892,2813297773,2527,newsagent,Relay,2.237825,48.893254,"8,8"
895,2813297778,2701,tourist_info, ,2.238003,48.89335,"8,8"
897,2813297781,2701,tourist_info, ,2.237947,48.893406,"8,8"
1455,5994212194,2593,vending_any,RATP,2.237821,48.892953,"8,8"
11,203123010,2301,restaurant,Avant Seine,2.238754,48.894889,"9,10"
1332,5013368662,2301,restaurant,Porto,2.23897,48.888445,"9,3"
1421,5705436105,2725,artwork,Les Cheminées,2.238731,48.888977,"9,3"
1422,5705436106,2725,artwork,Les Cheminées,2.238837,48.888937,"9,3"
1502,6021759234,2592,vending_parking, ,2.239205,48.888833,"9,3"
1150,4006468495,2701,tourist_info, ,2.239005,48.890384,"9,5"
1461,5996489042,2701,tourist_info, ,2.239283,48.891319,"9,6"
144,1354936704,2501,supermarket,Monoprix,2.238837,48.892457,"9,7"
145,1354936721,2519,optician,Optic 2000,2.238936,48.892527,"9,7"
1449,5936341564,2725,artwork, ,2.239125,48.892268,"9,7"
1458,5994920605,2725,artwork,cnit,2.239468,48.891867,"9,7"
1877,9364003568,2301,restaurant,Yùki Ono,2.239456,48.892563,"9,7"
52,821915330,2401,hotel,Hilton Paris La Defense,2.238288,48.892843,"9,8"
479,1955771578,2301,restaurant,Flo Prestige,2.238571,48.892842,"9,8"
1317,4514556390,2082,school,ESSEC,2.239002,48.892916,"9,8"
1767,8284069768,2701,tourist_info, ,2.238574,48.893903,"9,9"
