OBJECTID,osm_id,code,fclass,name,type,levels,ORIG_FID,X,Y,grid
3862,68850026,1500,building,Opera,office,0.0,172,2.236287800341756,48.89330819991358,"7,8"
3863,68850026,1500,building,Opera,office,0.0,172,2.236246900074434,48.89325239967855,"7,8"
3864,68850026,1500,building,Opera,office,0.0,172,2.236215000222103,48.893208699821685,"7,8"
3865,68850026,1500,building,Opera,office,0.0,172,2.23598779999702,48.89328169959083,"7,8"
3866,68850063,1500,building, , ,0.0,173,2.237990500261446,48.885778099979404,"8,0"
3867,68850063,1500,building, , ,0.0,173,2.238038599601737,48.88581199992393,"8,0"
3868,68850063,1500,building, , ,0.0,173,2.238109199979647,48.885767600394495,"8,0"
3869,68850063,1500,building, , ,0.0,173,2.238134499707428,48.885751700380695,"8,0"
3870,68850063,1500,building, , ,0.0,173,2.238174499753427,48.885726600302405,"8,0"
3871,68850063,1500,building, , ,0.0,173,2.238127100085649,48.88569509974912,"8,0"
3872,68850063,1500,building, , ,0.0,173,2.238062099786134,48.88573449994726,"8,0"
3873,68850063,1500,building, , ,0.0,173,2.238050699979851,48.88574160009483,"8,0"
3874,68850063,1500,building, , ,0.0,173,2.237990500261446,48.885778099979404,"8,0"
3875,68850085,1500,building, , ,0.0,174,2.229178899686531,48.88638140028144,"2,1"
3876,68850085,1500,building, , ,0.0,174,2.229309500133354,48.886435200424216,"2,1"
3877,68850085,1500,building, , ,0.0,174,2.229318899847385,48.88642529978778,"2,1"
3878,68850085,1500,building, , ,0.0,174,2.229188199575788,48.886371499645065,"2,1"
3879,68850085,1500,building, , ,0.0,174,2.229178899686531,48.88638140028144,"2,1"
3880,68850090,1500,building, , ,0.0,175,2.234776799909412,48.885816099933095,"6,0"
3881,68850090,1500,building, , ,0.0,175,2.234838899895351,48.88585350003905,"6,0"
3882,68850090,1500,building, , ,0.0,175,2.234869500227319,48.88583249996998,"6,0"
3883,68850090,1500,building, , ,0.0,175,2.234809400333631,48.88579299994706,"6,0"
3884,68850090,1500,building, , ,0.0,175,2.234776799909412,48.885816099933095,"6,0"
3885,68850121,1500,building, , ,0.0,176,2.24074570015398,48.88533379981504,
3886,68850121,1500,building, , ,0.0,176,2.240852300393385,48.88538500001778,
3887,68850121,1500,building, , ,0.0,176,2.24091729979358,48.885327599888846,
3888,68850121,1500,building, , ,0.0,176,2.240809999881662,48.885275299815305,
3889,68850121,1500,building, , ,0.0,176,2.24074570015398,48.88533379981504,
3890,68850129,1500,building, ,office,0.0,177,2.235819099771675,48.89338879985331,"7,8"
3891,68850129,1500,building, ,office,0.0,177,2.235859199642391,48.89344319984383,"7,8"
3892,68850129,1500,building, ,office,0.0,177,2.236058900398007,48.893379800337584,"7,8"
3893,68850129,1500,building, ,office,0.0,177,2.236019100001499,48.893324900323925,"7,8"
3894,68850129,1500,building, ,office,0.0,177,2.235819099771675,48.89338879985331,"7,8"
3895,68850132,1500,building, , ,0.0,178,2.229838699896106,48.88775610036378,"2,2"
3896,68850132,1500,building, , ,0.0,178,2.229842399707025,48.88777859960277,"2,2"
3897,68850132,1500,building, , ,0.0,178,2.229876299651551,48.887776200211526,"2,2"
3898,68850132,1500,building, , ,0.0,178,2.229872800389501,48.887753899722725,"2,2"
3899,68850132,1500,building, , ,0.0,178,2.229838699896106,48.88775610036378,"2,2"
3900,68850150,1500,building, , ,0.0,179,2.225413600157594,48.885470600188114,
3901,68850150,1500,building, , ,0.0,179,2.225431299714785,48.88548509995746,
3902,68850150,1500,building, , ,0.0,179,2.225448400323444,48.88549899987902,
3903,68850150,1500,building, , ,0.0,179,2.225477100387934,48.885483699713006,
3904,68850150,1500,building, , ,0.0,179,2.22544130017593,48.88545580004518,
3905,68850150,1500,building, , ,0.0,179,2.225413600157594,48.885470600188114,
3906,68850151,1500,building, , ,0.0,180,2.243286599696887,48.88597639959124,"12,0"
3907,68850151,1500,building, , ,0.0,180,2.243334799761271,48.88599629978944,"12,0"
3908,68850151,1500,building, , ,0.0,180,2.243382999825656,48.88601610016292,"12,0"
3909,68850151,1500,building, , ,0.0,180,2.243453600203509,48.88595209990956,"12,0"
3910,68850151,1500,building, , ,0.0,180,2.243355399632037,48.885910400144894,"12,0"
3911,68850151,1500,building, , ,0.0,180,2.243286599696887,48.88597639959124,"12,0"
3912,68850159,1500,building, ,apartments,0.0,181,2.233644299844627,48.88509729970065,
3913,68850159,1500,building, ,apartments,0.0,181,2.233778699927086,48.88521229960799,
3914,68850159,1500,building, ,apartments,0.0,181,2.233813900291295,48.88519200011074,
3915,68850159,1500,building, ,apartments,0.0,181,2.233811599825515,48.88519040021686,
3916,68850159,1500,building, ,apartments,0.0,181,2.233887699557727,48.8851465996359,
3917,68850159,1500,building, ,apartments,0.0,181,2.233855900429489,48.88512029986202,
3918,68850159,1500,building, ,apartments,0.0,181,2.233857600148156,48.885119600189455,
3919,68850159,1500,building, ,apartments,0.0,181,2.233824200226707,48.885091300323325,
3920,68850159,1500,building, ,apartments,0.0,181,2.233788200365211,48.88506079981613,
3921,68850159,1500,building, ,apartments,0.0,181,2.233786499747225,48.885061399663925,
3922,68850159,1500,building, ,apartments,0.0,181,2.233758299705812,48.885036799608656,
3923,68850159,1500,building, ,apartments,0.0,181,2.233644299844627,48.88509729970065,
3924,68850180,1500,building, , ,0.0,182,2.226221300172938,48.88602320031049,"0,0"
3925,68850180,1500,building, , ,0.0,182,2.226242800265084,48.88604049966938,"0,0"
3926,68850180,1500,building, , ,0.0,182,2.226306500144915,48.88609190042092,"0,0"
3927,68850180,1500,building, , ,0.0,182,2.226354499660488,48.886065599747674,"0,0"
3928,68850180,1500,building, , ,0.0,182,2.226268099992865,48.88599720001081,"0,0"
3929,68850180,1500,building, , ,0.0,182,2.226265400228101,48.88599870008,"0,0"
3930,68850180,1500,building, , ,0.0,182,2.226221300172938,48.88602320031049,"0,0"
3931,68850185,1500,building, , ,0.0,183,2.237164400117024,48.885573700266086,"8,0"
3932,68850185,1500,building, , ,0.0,183,2.23719300035674,48.885593399915535,"8,0"
3933,68850185,1500,building, , ,0.0,183,2.237218599558787,48.885576900053934,"8,0"
3934,68850185,1500,building, , ,0.0,183,2.237213600227506,48.88557339989256,"8,0"
3935,68850185,1500,building, , ,0.0,183,2.237229900439615,48.885563500155456,"8,0"
3936,68850185,1500,building, , ,0.0,183,2.237205500033838,48.88554689956982,"8,0"
3937,68850185,1500,building, , ,0.0,183,2.237164400117024,48.885573700266086,"8,0"
3938,68850195,1500,building, , ,0.0,184,2.236622500128306,48.885913599932735,"7,0"
3939,68850195,1500,building, , ,0.0,184,2.236690200192641,48.885956799766575,"7,0"
3940,68850195,1500,building, , ,0.0,184,2.23676960043673,48.88590430004348,"7,0"
3941,68850195,1500,building, , ,0.0,184,2.236741500220091,48.88588739998357,"7,0"
3942,68850195,1500,building, , ,0.0,184,2.236777500081587,48.885861500408,"7,0"
3943,68850195,1500,building, , ,0.0,184,2.236730200238583,48.8858315997486,"7,0"
3944,68850195,1500,building, , ,0.0,184,2.236692399934384,48.88585609997909,"7,0"
3945,68850195,1500,building, , ,0.0,184,2.236700000104975,48.885861500408,"7,0"
3946,68850195,1500,building, , ,0.0,184,2.236622500128306,48.885913599932735,"7,0"
3947,68850205,1500,building, ,apartments,0.0,185,2.23435840022006,48.88692680043152,"6,1"
3948,68850205,1500,building, ,apartments,0.0,185,2.234447999675467,48.886977300062426,"6,1"
3949,68850205,1500,building, ,apartments,0.0,185,2.234441299726257,48.88698230029297,"6,1"
3950,68850205,1500,building, ,apartments,0.0,185,2.234613500112971,48.887079999942095,"6,1"
3951,68850205,1500,building, ,apartments,0.0,185,2.234620200062238,48.88707480006201,"6,1"
3952,68850205,1500,building, ,apartments,0.0,185,2.234709699692928,48.88712550024172,"6,1"
3953,68850205,1500,building, ,apartments,0.0,185,2.234718999582185,48.88711849991887,"6,1"
3954,68850205,1500,building, ,apartments,0.0,185,2.234779399849458,48.8871523998634,"6,1"
3955,68850205,1500,building, ,apartments,0.0,185,2.234664300117402,48.88724250024126,"6,2"
3956,68850205,1500,building, ,apartments,0.0,185,2.234757299909518,48.887305600273294,"6,2"
3957,68850205,1500,building, ,apartments,0.0,185,2.234791000204552,48.88732860043461,"6,2"
3958,68850205,1500,building, ,apartments,0.0,185,2.23506550027264,48.8871153999558,"6,1"
3959,68850205,1500,building, ,apartments,0.0,185,2.235048600212792,48.887105900417,"6,1"
3960,68850205,1500,building, ,apartments,0.0,185,2.235086100143462,48.88707709962847,"6,1"
3961,68850205,1500,building, ,apartments,0.0,185,2.235068399686952,48.88706559999747,"6,1"
3962,68850205,1500,building, ,apartments,0.0,185,2.234978700406771,48.88700690034824,"6,1"
3963,68850205,1500,building, ,apartments,0.0,185,2.234937800139392,48.887038800200514,"6,1"
3964,68850205,1500,building, ,apartments,0.0,185,2.234930600167104,48.887034800016075,"6,1"
3965,68850205,1500,building, ,apartments,0.0,185,2.234861099660066,48.88708900035715,"6,1"
3966,68850205,1500,building, ,apartments,0.0,185,2.234799200222938,48.887054499665446,"6,1"
3967,68850205,1500,building, ,apartments,0.0,185,2.234819700268986,48.8870395996978,"6,1"
3968,68850205,1500,building, ,apartments,0.0,185,2.234755700015569,48.887003199638,"6,1"
3969,68850205,1500,building, ,apartments,0.0,185,2.234768800439838,48.886993200076176,"6,1"
3970,68850205,1500,building, ,apartments,0.0,185,2.234508200293249,48.88684549991996,"6,1"
3971,68850205,1500,building, ,apartments,0.0,185,2.234457099915289,48.88688480029333,"6,1"
3972,68850205,1500,building, ,apartments,0.0,185,2.234431700362734,48.88687040034876,"6,1"
3973,68850205,1500,building, ,apartments,0.0,185,2.23435840022006,48.88692680043152,"6,1"
3974,68850209,1500,building, ,apartments,0.0,186,2.228506400150309,48.886308299788254,"2,0"
3975,68850209,1500,building, ,apartments,0.0,186,2.228537700154789,48.88632190023554,"2,0"
3976,68850209,1500,building, ,apartments,0.0,186,2.228528000067172,48.886331299949575,"2,0"
3977,68850209,1500,building, ,apartments,0.0,186,2.228596499628793,48.88636040021237,"2,1"
3978,68850209,1500,building, ,apartments,0.0,186,2.228626799587175,48.88632950040619,"2,0"
3979,68850209,1500,building, ,apartments,0.0,186,2.228657200269652,48.88634190025857,"2,1"
3980,68850209,1500,building, ,apartments,0.0,186,2.228650100122081,48.88634929988035,"2,1"
3981,68850209,1500,building, ,apartments,0.0,186,2.228751600306168,48.88639089982024,"2,1"
3982,68850209,1500,building, ,apartments,0.0,186,2.22880080041665,48.8863404001894,"2,1"
3983,68850209,1500,building, ,apartments,0.0,186,2.228861400333415,48.886366000290714,"2,1"
3984,68850209,1500,building, ,apartments,0.0,186,2.228930300093339,48.886395200378274,"2,1"
3985,68850209,1500,building, ,apartments,0.0,186,2.228920799655214,48.886405100115326,"2,1"
3986,68850209,1500,building, ,apartments,0.0,186,2.228893499835181,48.886433399981456,"2,1"
3987,68850209,1500,building, ,apartments,0.0,186,2.22892870019939,48.886447700101314,"2,1"
3988,68850209,1500,building, ,apartments,0.0,186,2.228920099982702,48.886456599792325,"2,1"
3989,68850209,1500,building, ,apartments,0.0,186,2.229018600028439,48.88649859993052,"2,1"
3990,68850209,1500,building, ,apartments,0.0,186,2.229055099912955,48.886460099953695,"2,1"
3991,68850209,1500,building, ,apartments,0.0,186,2.229089200406349,48.88647390005048,"2,1"
3992,68850209,1500,building, ,apartments,0.0,186,2.229098199922021,48.886464899635484,"2,1"
3993,68850209,1500,building, ,apartments,0.0,186,2.22915889966356,48.886489999713774,"2,1"
3994,68850209,1500,building, ,apartments,0.0,186,2.229228199621787,48.88651869977821,"2,1"
3995,68850209,1500,building, ,apartments,0.0,186,2.229218899732473,48.88652870023935,"2,1"
3996,68850209,1500,building, ,apartments,0.0,186,2.229191000064645,48.88655819980113,"2,1"
3997,68850209,1500,building, ,apartments,0.0,186,2.229221899870822,48.886570999851806,"2,1"
3998,68850209,1500,building, ,apartments,0.0,186,2.229214799723252,48.886578799671895,"2,1"
3999,68850209,1500,building, ,apartments,0.0,186,2.22931510021175,48.88662079981009,"2,1"
4000,68850209,1500,building, ,apartments,0.0,186,2.229351000248528,48.886583999551995,"2,1"
4001,68850209,1500,building, ,apartments,0.0,186,2.229383499948597,48.886596900326765,"2,1"
4002,68850209,1500,building, ,apartments,0.0,186,2.22939189961653,48.88658809956121,"2,1"
4003,68850209,1500,building, ,apartments,0.0,186,2.229446500155916,48.88661040004996,"2,1"
4004,68850209,1500,building, ,apartments,0.0,186,2.229455700220456,48.88661390021139,"2,1"
4005,68850209,1500,building, ,apartments,0.0,186,2.229535599588303,48.886530300133295,"2,1"
4006,68850209,1500,building, ,apartments,0.0,186,2.229512299952717,48.88652069987046,"2,1"
4007,68850209,1500,building, ,apartments,0.0,186,2.229442800344998,48.886492099630736,"2,1"
4008,68850209,1500,building, ,apartments,0.0,186,2.229451899685444,48.88648200024414,"2,1"
4009,68850209,1500,building, ,apartments,0.0,186,2.229475300045124,48.88645609976925,"2,1"
4010,68850209,1500,building, ,apartments,0.0,186,2.229405300414328,48.88642660020747,"2,1"
4011,68850209,1500,building, ,apartments,0.0,186,2.229398800114609,48.88643330015674,"2,1"
4012,68850209,1500,building, ,apartments,0.0,186,2.229367299561261,48.886420599930766,"2,1"
4013,68850209,1500,building, ,apartments,0.0,186,2.229335700082515,48.886407700055365,"2,1"
4014,68850209,1500,building, ,apartments,0.0,186,2.229318899847385,48.88642529978778,"2,1"
4015,68850209,1500,building, ,apartments,0.0,186,2.229309500133354,48.886435200424216,"2,1"
4016,68850209,1500,building, ,apartments,0.0,186,2.229178899686531,48.88638140028144,"2,1"
4017,68850209,1500,building, ,apartments,0.0,186,2.229188199575788,48.886371499645065,"2,1"
4018,68850209,1500,building, ,apartments,0.0,186,2.2292048999862,48.88635360043838,"2,1"
4019,68850209,1500,building, ,apartments,0.0,186,2.2291709002169,48.88634009981581,"2,1"
4020,68850209,1500,building, ,apartments,0.0,186,2.229178399663454,48.88633199962214,"2,0"
4021,68850209,1500,building, ,apartments,0.0,186,2.229078799746844,48.88629129990363,"2,0"
4022,68850209,1500,building, ,apartments,0.0,186,2.229045399825395,48.88632710011564,"2,0"
4023,68850209,1500,building, ,apartments,0.0,186,2.228945799908786,48.88628569982524,"2,0"
4024,68850209,1500,building, ,apartments,0.0,186,2.228937599890344,48.8862943998667,"2,0"
4025,68850209,1500,building, ,apartments,0.0,186,2.228870600397954,48.886267100046666,"2,0"
4026,68850209,1500,building, ,apartments,0.0,186,2.228877599821431,48.886258999853,"2,0"
4027,68850209,1500,building, ,apartments,0.0,186,2.22884360005213,48.8862455001298,"2,0"
4028,68850209,1500,building, ,apartments,0.0,186,2.228875999927482,48.88621060013912,"2,0"
4029,68850209,1500,building, ,apartments,0.0,186,2.228810799978476,48.88618369961807,"2,0"
4030,68850209,1500,building, ,apartments,0.0,186,2.228802400310599,48.88619179981174,"2,0"
4031,68850209,1500,building, ,apartments,0.0,186,2.228769700061662,48.88617870028685,"2,0"
4032,68850209,1500,building, ,apartments,0.0,186,2.228777200407535,48.886169900420605,"2,0"
4033,68850209,1500,building, ,apartments,0.0,186,2.228739300278505,48.88615420005635,"2,0"
4034,68850209,1500,building, ,apartments,0.0,186,2.228730799886534,48.88616280027304,"2,0"
4035,68850209,1500,building, ,apartments,0.0,186,2.228701800347835,48.88615100026851,"2,0"
4036,68850209,1500,building, ,apartments,0.0,186,2.228673200108119,48.8861393000887,"2,0"
4037,68850209,1500,building, ,apartments,0.0,186,2.228645799564049,48.886168900374514,"2,0"
4038,68850209,1500,building, ,apartments,0.0,186,2.228660599706984,48.8861747001024,"2,0"
4039,68850209,1500,building, ,apartments,0.0,186,2.228648600052907,48.88618790035138,"2,0"
4040,68850209,1500,building, ,apartments,0.0,186,2.228633899734746,48.88618199989941,"2,0"
4041,68850209,1500,building, ,apartments,0.0,186,2.228619800163699,48.88617639982106,"2,0"
4042,68850209,1500,building, ,apartments,0.0,186,2.228590400426697,48.88620629958109,"2,0"
4043,68850209,1500,building, ,apartments,0.0,186,2.228596800002379,48.886208900420456,"2,0"
4044,68850209,1500,building, ,apartments,0.0,186,2.228619399965396,48.88621849978398,"2,0"
4045,68850209,1500,building, ,apartments,0.0,186,2.228577700200731,48.886261999991355,"2,0"
4046,68850209,1500,building, ,apartments,0.0,186,2.228555000412996,48.88625260027732,"2,0"
4047,68850209,1500,building, ,apartments,0.0,186,2.228530400357727,48.88627820037868,"2,0"
4048,68850209,1500,building, ,apartments,0.0,186,2.228534600191665,48.88627999992213,"2,0"
4049,68850209,1500,building, ,apartments,0.0,186,2.228506400150309,48.886308299788254,"2,0"
4050,68850244,1500,building, , ,0.0,187,2.235789600209955,48.88677850042751,"7,1"
4051,68850244,1500,building, , ,0.0,187,2.235864100048218,48.886821800086075,"7,1"
4052,68850244,1500,building, , ,0.0,187,2.235897800343253,48.88679610015993,"7,1"
4053,68850244,1500,building, , ,0.0,187,2.235924399591397,48.88681209999845,"7,1"
4054,68850244,1500,building, , ,0.0,187,2.235984100186101,48.88676480015545,"7,1"
4055,68850244,1500,building, , ,0.0,187,2.235882299628486,48.88670570030786,"7,1"
4056,68850244,1500,building, , ,0.0,187,2.235805299674894,48.88676590002632,"7,1"
4057,68850244,1500,building, , ,0.0,187,2.235789600209955,48.88677850042751,"7,1"
4058,68850260,1500,building, , ,0.0,188,2.234103199603055,48.884862199830714,
4059,68850260,1500,building, , ,0.0,188,2.234134399782761,48.88489909991358,
4060,68850260,1500,building, , ,0.0,188,2.234166199810318,48.88493719969205,
4061,68850260,1500,building, , ,0.0,188,2.23421279998081,48.88492620008413,
4062,68850260,1500,building, , ,0.0,188,2.234219199556435,48.88492470001495,
4063,68850260,1500,building, , ,0.0,188,2.234171700063939,48.884816200407386,
4064,68850260,1500,building, , ,0.0,188,2.23415899983803,48.88482200013527,
4065,68850260,1500,building, , ,0.0,188,2.234120400036488,48.88483980041649,
4066,68850260,1500,building, , ,0.0,188,2.234130500322408,48.8848494996048,
4067,68850260,1500,building, , ,0.0,188,2.234103199603055,48.884862199830714,
4068,68850274,1500,building, , ,0.0,189,2.225638099718594,48.88616049980726,
4069,68850274,1500,building, , ,0.0,189,2.225672300036649,48.88618490021304,
4070,68850274,1500,building, , ,0.0,189,2.225724799759746,48.886153299834966,"0,0"
4071,68850274,1500,building, , ,0.0,189,2.225736099741255,48.88614640023621,"0,0"
4072,68850274,1500,building, , ,0.0,189,2.225744100110205,48.88614159965516,"0,0"
4073,68850274,1500,building, , ,0.0,189,2.225742299667445,48.8861403001348,"0,0"
4074,68850274,1500,building, , ,0.0,189,2.225711600410079,48.88611749962297,"0,0"
4075,68850274,1500,building, , ,0.0,189,2.225661500078218,48.88614690025929,
4076,68850274,1500,building, , ,0.0,189,2.225638099718594,48.88616049980726,
4077,68850289,1500,building, ,commercial,0.0,190,2.249163400370662,48.88504649969627,
4078,68850289,1500,building, ,commercial,0.0,190,2.249265100204241,48.885075699783776,
4079,68850289,1500,building, ,commercial,0.0,190,2.249297500079592,48.88505929974696,
4080,68850289,1500,building, ,commercial,0.0,190,2.249328800084129,48.88508430000047,
4081,68850289,1500,building, ,commercial,0.0,190,2.24931659988124,48.88509040010194,
4082,68850289,1500,building, ,commercial,0.0,190,2.249410200420471,48.885117500272486,
4083,68850289,1500,building, ,commercial,0.0,190,2.249752299828799,48.88493340005641,
4084,68850289,1500,building, ,commercial,0.0,190,2.249711600110288,48.88489730037014,
4085,68850289,1500,building, ,commercial,0.0,190,2.249817200303596,48.88483990024128,
4086,68850289,1500,building, ,commercial,0.0,190,2.249933899929602,48.884920099982715,
4087,68850289,1500,building, ,commercial,0.0,190,2.250077699726091,48.8848329997432,
4088,68850289,1500,building, ,commercial,0.0,190,2.250089800104263,48.8848257997709,
4089,68850289,1500,building, ,commercial,0.0,190,2.249981099947831,48.88474180039384,
4090,68850289,1500,building, ,commercial,0.0,190,2.249972499731143,48.88474619987727,
4091,68850289,1500,building, ,commercial,0.0,190,2.249941699749684,48.88472200002036,
4092,68850289,1500,building, ,commercial,0.0,190,2.249899800335584,48.88468889957312,
4093,68850289,1500,building, ,commercial,0.0,190,2.249819800243643,48.88462550006682,
4094,68850289,1500,building, ,commercial,0.0,190,2.249806900368185,48.88463210019131,
4095,68850289,1500,building, ,commercial,0.0,190,2.249651699866092,48.884710200015775,
4096,68850289,1500,building, ,commercial,0.0,190,2.249328600434637,48.884872899964414,
4097,68850289,1500,building, ,commercial,0.0,190,2.249285500425572,48.88489470043015,
4098,68850289,1500,building, ,commercial,0.0,190,2.24934079973815,48.88494219992265,
4099,68850289,1500,building, ,commercial,0.0,190,2.249178300338315,48.885024100282074,
4100,68850289,1500,building, ,commercial,0.0,190,2.249163400370662,48.88504649969627,
4101,68850305,1500,building, , ,0.0,191,2.244527700093329,48.887744900207046,"13,2"
4102,68850305,1500,building, , ,0.0,191,2.244543000259284,48.88776319961204,"13,2"
4103,68850305,1500,building, , ,0.0,191,2.244627200185164,48.88773250035467,"13,2"
4104,68850305,1500,building, , ,0.0,191,2.244611700369717,48.8877141002256,"13,2"
4105,68850305,1500,building, , ,0.0,191,2.244527700093329,48.887744900207046,"13,2"
4106,68850309,1500,building, , ,0.0,192,2.237538099903418,48.88547830018348,"8,0"
4107,68850309,1500,building, , ,0.0,192,2.237613999986138,48.885527799768234,"8,0"
4108,68850309,1500,building, , ,0.0,192,2.237684600364048,48.88548240019264,"8,0"
4109,68850309,1500,building, , ,0.0,192,2.23771259985665,48.88546430043715,"8,0"
4110,68850309,1500,building, , ,0.0,192,2.237637500170536,48.88541279986089,
4111,68850309,1500,building, , ,0.0,192,2.237559099972543,48.88546409988834,"8,0"
4112,68850309,1500,building, , ,0.0,192,2.237541299691259,48.88547599971764,"8,0"
4113,68850309,1500,building, , ,0.0,192,2.237538099903418,48.88547830018348,"8,0"
4114,68850334,1500,building, , ,0.0,193,2.24404969963399,48.88619870030982,"13,0"
4115,68850334,1500,building, , ,0.0,193,2.244053000145868,48.886202199571926,"13,0"
4116,68850334,1500,building, , ,0.0,193,2.244057399629355,48.886205699733296,"13,0"
4117,68850334,1500,building, , ,0.0,193,2.244060200118213,48.886207799650265,"13,0"
4118,68850334,1500,building, , ,0.0,193,2.24406859978609,48.886212600231374,"13,0"
4119,68850334,1500,building, , ,0.0,193,2.244078399698424,48.886216300042285,"13,0"
4120,68850334,1500,building, , ,0.0,193,2.244089800404026,48.886218999807056,"13,0"
4121,68850334,1500,building, , ,0.0,193,2.244099600316361,48.88622009967793,"13,0"
4122,68850334,1500,building, , ,0.0,193,2.244108300357823,48.88621039959031,"13,0"
4123,68850334,1500,building, , ,0.0,193,2.244057700002884,48.88618990044358,"13,0"
4124,68850334,1500,building, , ,0.0,193,2.24404969963399,48.88619870030982,"13,0"
4125,68850338,1500,building, ,house,0.0,194,2.23421859970864,48.88575979967504,"6,0"
4126,68850338,1500,building, ,house,0.0,194,2.234287500367884,48.88580990000696,"6,0"
4127,68850338,1500,building, ,house,0.0,194,2.234336400104837,48.88584520019589,"6,0"
4128,68850338,1500,building, ,house,0.0,194,2.2343676002846,48.88582589984543,"6,0"
4129,68850338,1500,building, ,house,0.0,194,2.234381100007795,48.885735099795056,"6,0"
4130,68850338,1500,building, ,house,0.0,194,2.234314499814389,48.885727600348496,"6,0"
4131,68850338,1500,building, ,house,0.0,194,2.234299500021962,48.88573790028392,"6,0"
4132,68850338,1500,building, ,house,0.0,194,2.234274599593164,48.88572210009488,"6,0"
4133,68850338,1500,building, ,house,0.0,194,2.23421859970864,48.88575979967504,"6,0"
4134,68850363,1500,building, , ,0.0,195,2.225763199911796,48.88560949957878,"0,0"
4135,68850363,1500,building, , ,0.0,195,2.225871200395602,48.885694900099615,"0,0"
4136,68850363,1500,building, , ,0.0,195,2.225896199749855,48.88568029960618,"0,0"
4137,68850363,1500,building, , ,0.0,195,2.22578889983788,48.88559489998471,"0,0"
4138,68850363,1500,building, , ,0.0,195,2.225763199911796,48.88560949957878,"0,0"
4139,68850378,1500,building, , ,0.0,196,2.239479200204983,48.89364789993067,"9,9"
4140,68850378,1500,building, , ,0.0,196,2.239544900177066,48.893675599949006,"9,9"
4141,68850378,1500,building, , ,0.0,196,2.239562599734256,48.893658400414886,"9,9"
4142,68850378,1500,building, , ,0.0,196,2.239497399785194,48.89363009964944,"9,9"
4143,68850378,1500,building, , ,0.0,196,2.239479200204983,48.89364789993067,"9,9"
4144,68850410,1500,building, , ,0.0,197,2.230164099793399,48.88793430012788,"3,2"
4145,68850410,1500,building, , ,0.0,197,2.230167799604317,48.887956800266174,"3,2"
4146,68850410,1500,building, , ,0.0,197,2.23020130024986,48.88795459962512,"3,2"
4147,68850410,1500,building, , ,0.0,197,2.230197800088433,48.8879321003862,"3,2"
4148,68850410,1500,building, , ,0.0,197,2.230164099793399,48.88793430012788,"3,2"
4149,68850411,1500,building, , ,0.0,198,2.244663600245019,48.8853187001979,
4150,68850411,1500,building, , ,0.0,198,2.244677099968214,48.88532490012409,
4151,68850411,1500,building, , ,0.0,198,2.244755299617452,48.88535789984724,
4152,68850411,1500,building, , ,0.0,198,2.244823399880033,48.885291699852125,
4153,68850411,1500,building, , ,0.0,198,2.244788400064635,48.885278999626166,
4154,68850411,1500,building, , ,0.0,198,2.2447417998942,48.885261999741545,
4155,68850411,1500,building, , ,0.0,198,2.244692099760641,48.88531040035473,
4156,68850411,1500,building, , ,0.0,198,2.2446774003418,48.88530509975061,
4157,68850411,1500,building, , ,0.0,198,2.244663600245019,48.8853187001979,
4158,68850428,1500,building, , ,0.0,199,2.22544869979771,48.88566300024729,
4159,68850428,1500,building, , ,0.0,199,2.225475299945174,48.88568389959232,
4160,68850428,1500,building, , ,0.0,199,2.225534999640559,48.885650700219685,
4161,68850428,1500,building, , ,0.0,199,2.225508199843603,48.88562920012754,
4162,68850428,1500,building, , ,0.0,199,2.22544869979771,48.88566300024729,
4163,68850463,1500,building, , ,0.0,200,2.23779910024831,48.88642799955261,"8,1"
4164,68850463,1500,building, , ,0.0,200,2.237821700211327,48.886443299718565,"8,1"
4165,68850463,1500,building, , ,0.0,200,2.237961999846448,48.886352700217,"8,1"
4166,68850463,1500,building, , ,0.0,200,2.237914100155649,48.88631999996807,"8,0"
4167,68850463,1500,building, , ,0.0,200,2.237910400344731,48.88632230043385,"8,0"
4168,68850463,1500,building, , ,0.0,200,2.237872600040532,48.88634660011553,"8,1"
4169,68850463,1500,building, , ,0.0,200,2.237898499616108,48.88636390037374,"8,1"
4170,68850463,1500,building, , ,0.0,200,2.23779910024831,48.88642799955261,"8,1"
4171,68850470,1500,building, ,apartments,0.0,201,2.232971699584311,48.887069299808395,"5,1"
4172,68850470,1500,building, ,apartments,0.0,201,2.233158000441392,48.887146000287714,"5,1"
4173,68850470,1500,building, ,apartments,0.0,201,2.23316470039066,48.8871393003385,"5,1"
4174,68850470,1500,building, ,apartments,0.0,201,2.233261900016714,48.88717799996476,"5,1"
4175,68850470,1500,building, ,apartments,0.0,201,2.233254500394935,48.88718600033371,"5,1"
4176,68850470,1500,building, ,apartments,0.0,201,2.233439199559484,48.88726150021813,"5,2"
4177,68850470,1500,building, ,apartments,0.0,201,2.233458300260395,48.88724140037039,"5,2"
4178,68850470,1500,building, ,apartments,0.0,201,2.233643399623247,48.88731430031476,"5,2"
4179,68850470,1500,building, ,apartments,0.0,201,2.233736500139401,48.887215300245934,"5,1"
4180,68850470,1500,building, ,apartments,0.0,201,2.233550399831131,48.887139400163214,"5,1"
4181,68850470,1500,building, ,apartments,0.0,201,2.233531499679032,48.887160300407565,"5,1"
4182,68850470,1500,building, ,apartments,0.0,201,2.233349000256226,48.887086400417104,"5,1"
4183,68850470,1500,building, ,apartments,0.0,201,2.23333899979508,48.8870974998498,"5,1"
